split,policy_name,symbol,inst_id,direction,entry_time,exit_time,holding_minutes,original_net_pnl,no_cost_pnl,funding_events_count,conservative_funding_cost,signed_funding_pnl,funding_adjusted_net_pnl_conservative,funding_adjusted_net_pnl_signed,notional,notional_source,funding_data_available,warnings
train_ext,v3_ensemble_core,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-12-07T08:00:00+08:00,2023-12-11T12:00:00+08:00,6000.0,0.0124586299999997,0.0147399999999997,13,0.007982074869903271,-0.007982074869903271,0.0044765551300964285,0.0044765551300964285,2.234,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-12-11T12:00:00+08:00,2023-12-13T00:00:00+08:00,2160.0,-0.023096,-0.022,4,0.0007212927202251674,-0.00048754661515934853,-0.023817292720225165,-0.023583546615159347,0.7070000000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-12-12T12:00:00+08:00,2023-12-12T20:00:00+08:00,480.0,-0.0119584999999999,-0.0089999999999999,1,6.68790790089102e-05,6.68790790089102e-05,-0.01202537907900881,-0.01189162092099099,0.963,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-12-13T08:00:00+08:00,2023-12-13T12:00:00+08:00,240.0,-0.02977015,-0.0287,1,0.00015514835498717084,-0.00015514835498717084,-0.02992529835498717,-0.02992529835498717,0.6845,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-12-14T04:00:00+08:00,2023-12-16T00:00:00+08:00,2640.0,-0.0932705,-0.089,6,0.002499456327608048,-0.0024994563276080476,-0.09576995632760806,-0.09576995632760806,4.275,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-12-14T04:00:00+08:00,2023-12-16T00:00:00+08:00,2640.0,-0.01344425,-0.0105,5,0.0008620737454677117,-0.0006035029658588191,-0.014306323745467711,-0.014047752965858818,0.9495,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-12-14T04:00:00+08:00,2023-12-16T00:00:00+08:00,2640.0,-0.0257126149999998,-0.0234299999999998,6,0.0016564652893756068,-0.0016564652893756068,-0.027369080289375406,-0.027369080289375406,2.25433,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-12-16T00:00:00+08:00,2023-12-18T08:00:00+08:00,3360.0,-0.04983515,-0.0487,7,0.0008336386824499395,-0.0008336386824499396,-0.05066878868244994,-0.05066878868244994,0.7595000000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-12-16T12:00:00+08:00,2023-12-16T16:00:00+08:00,240.0,-0.0149786449999998,-0.0107099999999998,1,6.36414891686386e-05,-6.36414891686386e-05,-0.015042286489168439,-0.015042286489168439,4.234,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-12-16T12:00:00+08:00,2023-12-16T16:00:00+08:00,240.0,-0.01422736,-0.01194,0,0.0,0.0,-0.01422736,-0.01422736,2.25333,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-12-16T20:00:00+08:00,2023-12-17T08:00:00+08:00,720.0,-0.0104804250000005,-0.0062100000000005,2,0.0008727205465904931,-0.0007782786462843365,-0.011353145546590993,-0.011258703646284837,4.233530000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-12-16T20:00:00+08:00,2023-12-17T04:00:00+08:00,480.0,-0.0211346650000003,-0.0188500000000003,1,0.0003410139631093788,-0.0003410139631093788,-0.021475678963109677,-0.021475678963109677,2.25409,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-12-17T08:00:00+08:00,2023-12-17T16:00:00+08:00,480.0,-0.0329544999999998,-0.0299999999999998,1,4.4277426652197204e-05,-4.4277426652197204e-05,-0.032998777426652,-0.032998777426652,0.9695,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,long,2023-12-17T20:00:00+08:00,2023-12-18T00:00:00+08:00,240.0,-0.01044875,-0.0075,0,0.0,0.0,-0.01044875,-0.01044875,0.9525,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,DOGEUSDT_SWAP_OKX.GLOBAL,DOGE-USDT-SWAP,short,2023-12-18T20:00:00+08:00,2023-12-22T04:00:00+08:00,4800.0,-0.0609124999999999,-0.0579999999999999,10,0.0016996531240457695,0.0016950288645764882,-0.06261215312404567,-0.05921747113542341,0.8835,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,SOLUSDT_SWAP_OKX.GLOBAL,SOL-USDT-SWAP,long,2023-12-19T04:00:00+08:00,2023-12-29T00:00:00+08:00,14160.0,0.2685415,0.2698,29,0.007798572856526721,-0.007798572856526721,0.26074292714347325,0.26074292714347325,0.7236,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,BTCUSDT_SWAP_OKX.GLOBAL,BTC-USDT-SWAP,long,2023-12-19T08:00:00+08:00,2023-12-25T08:00:00+08:00,8640.0,0.0299494149999997,0.0342699999999997,19,0.016045688439737138,-0.015933285417601646,0.013903726560262564,0.014016129582398056,4.263450000000001,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
train_ext,v3_ensemble_core,ETHUSDT_SWAP_OKX.GLOBAL,ETH-USDT-SWAP,long,2023-12-22T04:00:00+08:00,2023-12-26T16:00:00+08:00,6480.0,0.0106261,0.0129,13,0.00750765740272756,-0.007507657402727559,0.0031184425972724398,0.0031184425972724406,2.22745,entry_price_x_volume_x_contract_size,True,mark_price_unavailable_entry_price_used_for_funding_notional
