policy_name,month,trade_count,long_count,short_count,active_symbol_count,no_cost_net_pnl,net_pnl,fee_total,slippage_total,cost_drag,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,largest_symbol_pnl_share,portfolio_turnover,max_concurrent_positions
v3_4h_donchian_55_with_risk_filters,2026-03,3,1,2,3,-0.27197,-0.278259555,0.003849555,0.0024400000000000003,0.006289555000000002,0.0,0.0,,-0.092753185,-0.092753185,-0.08717495000000003,0.2782595549997495,0.005565191099994991,-1.0000000000009002,-6.601592929717964,5679.666666666667,5999.0,0.2376615782340338,-0.06613160499999993,-0.12495300000000002,0.4490519651697137,7.699110000000001,2
v3_4h_ema_50_200_atr4,2026-01,30,19,11,5,-1.2738700000000012,-1.3793551650000013,0.09108516500000001,0.014400000000000001,0.10548516500000016,0.13333333333333333,0.1442582813453394,0.05813185250000011,-0.061995483653846224,-0.045978505500000044,-0.016411150000000062,1.3793551649996516,0.027587103299993032,-1.0000000000002536,-2.7321461894985317,3192.0,1920.0,-0.1444923758994301,0.1311073050000006,-0.33603924999999996,1.0,182.17033000000006,3
v3_4h_ema_50_200_atr4,2026-02,27,0,27,5,1.833629999999999,1.7540357049999995,0.068874295,0.01072,0.07959429499999948,0.2222222222222222,4.148250776654426,0.3851969708333333,-0.02653076761904762,0.06496428537037036,-0.009962249999999903,0.5359437150000304,0.010713967347054345,3.2727983478636373,1.0164416682091049,4266.666666666667,960.0,1.1560811500128505,1.6992196650000004,-0.09759576500000003,0.7773860679149196,137.74859000000004,3
v3_4h_ema_50_200_atr4,2026-03,42,7,35,5,-1.74769,-1.864371865,0.092521865,0.02416,0.1166818650000001,0.2619047619047619,0.10535208065212465,0.01995863409090916,-0.06722312387096777,-0.04438980630952381,-0.012409949999999961,1.9599580149997564,0.03919916029999513,-0.9512305114353339,-2.803072789284299,2422.785714285714,1800.0,-0.06925813590305395,0.05816210000000012,-0.5363997600000002,0.46356998098123536,185.04373,3
v3_4h_vol_compression_donchian_breakout,2026-01,9,4,5,4,-0.7751900000000015,-0.8179919650000016,0.034241965,0.008560000000000002,0.04280196500000011,0.4444444444444444,0.14604411411361706,0.03497338499999998,-0.1915771010000003,-0.09088799611111129,-0.08643050000000002,0.844155755000429,0.016883115100008582,-0.9690059685722167,-2.0558386782063556,7920.0,6960.0,-0.07858304573933082,0.06428030000000022,-0.34737268500000085,0.875158679632969,68.48393,3
v3_4h_vol_compression_donchian_breakout,2026-02,7,2,5,4,-0.46152999999999994,-0.476840795,0.011110795,0.004200000000000001,0.015310795000000044,0.14285714285714285,0.12538700217091087,0.06836125000000004,-0.0908670075,-0.06812011357142857,-0.0013339499999999924,0.5452020449993142,0.01090389181925136,-0.8746129978301893,-1.6369432271284328,3394.285714285714,3600.0,-0.1433628387436944,0.06836125000000004,-0.25398442999999987,0.5326398929437233,22.22159,3
v3_4h_vol_compression_donchian_breakout,2026-03,15,9,6,5,-0.9529700000000006,-0.9967637950000005,0.033553795000000004,0.010239999999999999,0.0437937949999998,0.13333333333333333,0.00892873499798754,0.004490010000000005,-0.07736490884615388,-0.06645091966666669,-0.05234785500000022,0.9967637950003336,0.019935275900006672,-0.9999999999996657,-2.9962384270964257,5088.0,4080.0,-0.00705934548916878,0.007036500000000008,-0.3529249749999994,1.0,67.10759000000002,3
v3_ensemble_core,2026-01,28,19,9,5,-0.9727000000000007,-1.0661477600000004,0.07912775999999999,0.014320000000000001,0.09344775999999977,0.21428571428571427,0.2193893905500283,0.04993986000000008,-0.06208122363636368,-0.03807670571428573,-0.010069255000000065,1.241995565000252,0.02483991130000504,-0.8584151103629618,-2.0534622574642625,3600.0,1920.0,-0.18694060286728034,0.1311073050000006,-0.3444112050000003,1.0,158.25552000000002,3
v3_ensemble_core,2026-02,27,2,25,5,1.9116799999999992,1.8323006799999997,0.06705932,0.012320000000000001,0.07937931999999948,0.25925925925925924,4.746599243718051,0.33162252928571423,-0.024452851249999998,0.06786298814814813,-0.0042419450000005824,0.45767874000011943,0.00914938441959708,4.003464701024831,1.0642329439744025,4364.444444444444,1200.0,1.106700246926722,1.6992196650000004,-0.09404650000000012,0.7962363314311066,134.11864000000003,3
v3_ensemble_core,2026-03,44,10,34,5,-1.8017899999999993,-1.9190826849999996,0.092332685,0.02496,0.11729268500000023,0.22727272727272727,0.09566232743557351,0.020300372500000073,-0.06241430617647059,-0.04361551556818181,-0.012897599999999931,2.014668834999611,0.04029337669999222,-0.9525549071196954,-3.2124268109456233,2678.1136363636365,2040.0,-0.06728366683168745,0.05816210000000012,-0.316553,0.46068270633164526,184.66537000000002,3
